order_id,customer_lat,customer_lon,delivery_window_start,delivery_duration_estimate,vehicle_capacity,package_size,delivery_window_end
278,24.149963930777766,59.48666259326715,2025-06-26 10:42:00,33,1,1,2025-06-26 11:15:00
279,24.201966877257703,58.642495542901514,2025-03-31 10:39:00,11,2,2,2025-03-31 10:50:00
280,24.2957926694361,58.998888153451354,2025-02-28 11:25:00,31,2,2,2025-02-28 11:56:00
281,24.390005341817567,59.11815573431812,2025-06-10 11:20:00,12,2,2,2025-06-10 11:32:00
282,23.837995156851537,59.202464970544106,2025-01-14 09:46:00,21,2,1,2025-01-14 10:07:00
283,23.875582952639945,59.05964868348691,2025-03-16 10:58:00,37,1,1,2025-03-16 11:35:00
284,23.59398193984087,58.50977084741918,2025-01-05 10:36:00,39,2,2,2025-01-05 11:15:00
285,24.078280140996174,58.82646130824399,2025-05-24 10:44:00,35,2,2,2025-05-24 11:19:00
286,23.535942273796742,59.017711643384715,2025-06-11 09:46:00,25,2,1,2025-06-11 10:11:00
287,23.96559801813246,58.58786649914483,2025-01-05 09:59:00,30,2,2,2025-01-05 10:29:00
288,24.042644634707578,58.85062693120918,2025-04-01 10:07:00,37,1,1,2025-04-01 10:44:00
289,23.786541252128284,58.53320310879137,2025-05-16 11:36:00,33,2,1,2025-05-16 12:09:00
290,24.09083326056901,58.57857849715502,2025-06-29 09:13:00,35,1,1,2025-06-29 09:48:00
291,23.53050024993905,58.8969232762016,2025-01-14 09:30:00,39,2,2,2025-01-14 10:09:00
292,23.537348188749213,58.63271575404306,2025-04-07 09:23:00,10,1,2,2025-04-07 09:33:00
293,24.32260056065966,59.06754084826156,2025-02-06 11:51:00,30,1,1,2025-02-06 12:21:00
294,23.86019064141126,59.18946496913727,2025-05-06 10:29:00,12,1,2,2025-05-06 10:41:00
295,23.627060512651884,59.30058669910908,2025-02-09 11:43:00,29,1,1,2025-02-09 12:12:00
296,24.022243260054804,58.70015024424481,2025-01-20 10:50:00,11,1,1,2025-01-20 11:01:00
297,24.26999355309861,58.66748258225907,2025-01-02 11:22:00,18,2,1,2025-01-02 11:40:00
298,23.715821027496844,58.6045678403344,2025-05-25 09:14:00,28,2,1,2025-05-25 09:42:00
299,24.122890475819002,59.136430249543636,2025-04-12 11:53:00,24,2,2,2025-04-12 12:17:00
300,23.585347464993767,59.2064757264869,2025-04-22 11:17:00,27,1,1,2025-04-22 11:44:00
301,23.551681721168606,58.53158614482564,2025-01-16 09:33:00,35,2,1,2025-01-16 10:08:00
302,24.03135463156815,59.43621224624369,2025-04-11 09:59:00,20,1,2,2025-04-11 10:19:00
303,24.040635121610105,58.551971283651476,2025-01-09 10:24:00,34,1,1,2025-01-09 10:58:00
304,24.137429901498205,59.04129633530107,2025-03-10 10:06:00,32,2,1,2025-03-10 10:38:00
305,24.22609133372266,59.209060519450915,2025-05-14 09:33:00,25,2,2,2025-05-14 09:58:00
306,24.475852079462534,59.370969123746086,2025-06-08 11:27:00,31,1,2,2025-06-08 11:58:00
307,24.016300348301197,59.214086932132425,2025-01-09 10:05:00,26,1,2,2025-01-09 10:31:00
308,23.822956472941247,59.30172808306979,2025-06-24 11:10:00,14,2,1,2025-06-24 11:24:00
309,24.295186194768704,58.839450192542806,2025-01-01 10:18:00,21,2,2,2025-01-01 10:39:00
310,23.770832251262075,59.314825113746515,2025-06-28 09:53:00,20,2,2,2025-06-28 10:13:00
311,23.938971420705634,58.580114846384674,2025-04-16 09:38:00,39,2,1,2025-04-16 10:17:00
312,23.578456381342267,59.39481665606053,2025-03-22 10:43:00,24,1,1,2025-03-22 11:07:00
313,23.52535074341546,59.04759237615374,2025-05-10 09:34:00,36,2,1,2025-05-10 10:10:00
314,24.462648414677926,59.317297769962494,2025-01-22 11:31:00,12,2,1,2025-01-22 11:43:00
315,24.335980120512207,58.9523182845183,2025-04-18 10:25:00,10,2,1,2025-04-18 10:35:00
316,24.195974206093698,59.14357769519653,2025-01-02 10:23:00,29,1,2,2025-01-02 10:52:00
317,23.90895294441427,59.026402660936114,2025-06-02 10:18:00,38,1,2,2025-06-02 10:56:00
318,23.673294320070845,59.23158952175533,2025-02-22 09:01:00,25,1,2,2025-02-22 09:26:00
319,23.656437042671087,58.58162998203059,2025-01-28 11:05:00,11,1,1,2025-01-28 11:16:00
320,23.750242898164597,58.560352083990566,2025-03-19 09:26:00,11,2,1,2025-03-19 09:37:00
321,24.049226664706122,58.74710323401015,2025-06-03 09:17:00,12,1,1,2025-06-03 09:29:00
322,24.214595922700063,58.659544680113186,2025-02-20 10:53:00,17,2,2,2025-02-20 11:10:00
323,24.160197376717733,59.3717835665922,2025-02-16 09:08:00,33,2,2,2025-02-16 09:41:00
324,23.77993389694594,58.719213987358046,2025-02-20 11:47:00,37,2,1,2025-02-20 12:24:00
325,24.454865280663196,59.47586525581913,2025-05-13 11:21:00,24,2,2,2025-05-13 11:45:00
326,24.237896916695767,58.836895791771106,2025-01-01 10:22:00,16,1,1,2025-01-01 10:38:00
327,24.0543540525114,58.6821179156887,2025-02-08 09:38:00,15,1,2,2025-02-08 09:53:00
328,24.11172074623435,59.28969850714248,2025-03-30 10:22:00,18,1,2,2025-03-30 10:40:00
329,23.91960006242779,59.15870777550088,2025-05-04 11:37:00,29,2,2,2025-05-04 12:06:00
330,23.747730989501157,58.99819571645314,2025-02-09 11:01:00,37,2,1,2025-02-09 11:38:00
331,23.855972678651263,59.05536355093763,2025-06-03 09:45:00,10,2,2,2025-06-03 09:55:00
332,24.25784611046437,59.219201778272264,2025-04-20 09:04:00,17,2,2,2025-04-20 09:21:00
333,23.514393488629757,58.7284547413313,2025-04-21 09:28:00,32,2,1,2025-04-21 10:00:00
334,23.616072640506918,59.49633391605674,2025-05-24 10:54:00,32,1,2,2025-05-24 11:26:00
335,23.546002642021755,59.47479316214678,2025-03-30 09:37:00,12,2,1,2025-03-30 09:49:00
336,23.54072880231897,59.15032568634694,2025-01-31 11:15:00,13,1,1,2025-01-31 11:28:00
337,24.355460584011006,58.699542450929144,2025-02-14 11:28:00,35,2,1,2025-02-14 12:03:00
338,24.203657859380023,59.18022824243129,2025-02-02 10:00:00,34,2,1,2025-02-02 10:34:00
339,23.974173829087324,58.572198408979176,2025-02-24 10:31:00,24,1,1,2025-02-24 10:55:00
340,23.597834160651,58.530652502205804,2025-01-24 11:38:00,15,1,2,2025-01-24 11:53:00
341,23.991615875116832,58.75768288851121,2025-06-06 09:57:00,24,2,1,2025-06-06 10:21:00
342,23.973471770780566,58.96262295673932,2025-01-30 09:41:00,30,2,1,2025-01-30 10:11:00
343,23.673201869910017,59.36827250540838,2025-02-02 10:22:00,12,2,1,2025-02-02 10:34:00
344,23.933851649237972,59.227169069766305,2025-03-03 10:42:00,34,2,1,2025-03-03 11:16:00
345,23.898504734397374,59.24270652119998,2025-03-18 09:30:00,30,1,2,2025-03-18 10:00:00
346,24.115850098052217,58.92549333444808,2025-06-25 10:13:00,30,2,1,2025-06-25 10:43:00
347,24.135093650867645,58.845934992546965,2025-06-14 11:50:00,23,1,2,2025-06-14 12:13:00
348,23.545304009772046,58.871038762984604,2025-04-06 10:07:00,29,2,1,2025-04-06 10:36:00
349,23.87461261462647,59.487649563736056,2025-06-21 10:17:00,23,1,2,2025-06-21 10:40:00
350,24.125859915714237,58.54010919141248,2025-04-09 09:18:00,13,1,1,2025-04-09 09:31:00
351,24.00313625858009,59.36703149612245,2025-04-23 09:11:00,21,2,1,2025-04-23 09:32:00
352,24.35648984118832,59.078675408572394,2025-01-06 09:50:00,26,1,2,2025-01-06 10:16:00
353,24.158693631618945,58.93861541918959,2025-04-12 10:33:00,16,2,1,2025-04-12 10:49:00
354,23.66293442708143,59.22525766041514,2025-06-28 09:50:00,18,1,2,2025-06-28 10:08:00
355,23.57056874740043,58.9866689414247,2025-02-25 10:19:00,12,2,1,2025-02-25 10:31:00
356,24.142419278206315,59.373423238081664,2025-06-27 10:07:00,37,1,2,2025-06-27 10:44:00
357,23.526511310541622,59.40070186401126,2025-06-25 10:17:00,22,2,1,2025-06-25 10:39:00
358,24.085775581273463,58.921720926873455,2025-01-07 10:14:00,24,2,1,2025-01-07 10:38:00
359,24.440230241424956,58.77682779723505,2025-03-06 09:55:00,27,1,2,2025-03-06 10:22:00
360,24.07547417787588,59.09235032859336,2025-01-16 09:11:00,28,1,1,2025-01-16 09:39:00
361,23.888169926206523,59.41236334561669,2025-05-15 09:03:00,10,1,1,2025-05-15 09:13:00
362,24.143288218442354,58.71066218900567,2025-03-20 09:31:00,15,1,1,2025-03-20 09:46:00
363,23.958252890491515,59.12296658356348,2025-02-15 10:08:00,36,2,1,2025-02-15 10:44:00
364,24.045616789315936,59.131560220092524,2025-01-30 09:20:00,36,1,1,2025-01-30 09:56:00
365,24.441464808776526,59.23311302241528,2025-05-19 11:02:00,32,2,1,2025-05-19 11:34:00
366,23.886102637800775,58.63156768512726,2025-05-27 09:56:00,36,1,2,2025-05-27 10:32:00
367,24.461190563823916,59.21582496468209,2025-06-03 11:02:00,36,2,2,2025-06-03 11:38:00
368,24.405350641956062,59.40903252066564,2025-05-05 11:35:00,11,2,2,2025-05-05 11:46:00
369,23.695791134789296,58.67968310887024,2025-05-30 10:32:00,33,2,1,2025-05-30 11:05:00
370,23.569361300875165,58.73754332492388,2025-02-15 10:53:00,23,2,2,2025-02-15 11:16:00
371,23.600778001377428,59.47139509404164,2025-05-28 09:27:00,15,1,1,2025-05-28 09:42:00
372,23.51822182565155,58.68097695270949,2025-05-23 10:40:00,23,1,1,2025-05-23 11:03:00
373,23.594442960755927,59.35438509336958,2025-05-02 09:53:00,13,2,1,2025-05-02 10:06:00
374,24.183006773416356,58.992277856448034,2025-05-28 11:16:00,30,1,1,2025-05-28 11:46:00
375,23.57118864846023,58.747231074403174,2025-04-28 09:59:00,17,1,2,2025-04-28 10:16:00
376,23.81897563029376,59.37074990127251,2025-02-28 09:50:00,39,2,1,2025-02-28 10:29:00
377,24.344875310969453,58.945305255002665,2025-01-04 11:56:00,12,1,2,2025-01-04 12:08:00
378,23.523271935735824,59.01481735392969,2025-05-14 10:11:00,28,1,1,2025-05-14 10:39:00
379,24.314468482588936,58.85923336939977,2025-03-27 10:58:00,39,1,2,2025-03-27 11:37:00
380,23.7818547747734,59.09295085143493,2025-01-09 09:08:00,23,2,2,2025-01-09 09:31:00
381,23.618164827621655,58.663523872585024,2025-03-03 10:02:00,36,1,2,2025-03-03 10:38:00
382,24.19673716536415,58.89108153665176,2025-06-10 11:47:00,29,2,2,2025-06-10 12:16:00
383,24.128942846779886,59.46941232233529,2025-04-23 11:44:00,26,1,2,2025-04-23 12:10:00
384,24.377472013527054,58.75813343270113,2025-01-07 09:09:00,34,1,2,2025-01-07 09:43:00
385,24.235071043803885,59.15673666454129,2025-01-02 09:47:00,17,1,1,2025-01-02 10:04:00
386,24.303480930384847,58.82519006422469,2025-04-08 11:54:00,33,2,2,2025-04-08 12:27:00
387,23.782034572571305,59.2734731256866,2025-01-27 11:21:00,23,2,1,2025-01-27 11:44:00
388,23.677439543779723,58.63087366071835,2025-04-29 11:00:00,35,1,2,2025-04-29 11:35:00
389,24.250614751640857,59.46982104507855,2025-04-29 10:14:00,15,2,1,2025-04-29 10:29:00
390,24.306834739267263,58.95378954138364,2025-02-06 09:57:00,32,1,2,2025-02-06 10:29:00
391,24.490505142000675,58.736050463346466,2025-01-24 09:22:00,31,2,2,2025-01-24 09:53:00
392,23.912617676911427,58.57349674733001,2025-06-08 09:08:00,25,2,1,2025-06-08 09:33:00
393,23.87201808579278,58.66975790508754,2025-04-10 09:04:00,34,1,2,2025-04-10 09:38:00
394,24.276412960741997,59.019773948556015,2025-01-09 09:41:00,28,1,2,2025-01-09 10:09:00
395,23.840803540253017,58.83700317643129,2025-05-14 11:16:00,23,1,2,2025-05-14 11:39:00
396,24.430757325603565,59.32888336588261,2025-02-14 11:02:00,28,1,1,2025-02-14 11:30:00
397,24.358412751843012,58.93088752366181,2025-04-06 10:39:00,12,2,2,2025-04-06 10:51:00
398,23.92899402737502,58.74871427258763,2025-02-20 09:12:00,19,2,1,2025-02-20 09:31:00
399,24.250871067791497,59.11714498660403,2025-03-01 10:54:00,28,2,2,2025-03-01 11:22:00
400,24.25454287408468,59.20677721688545,2025-05-16 11:02:00,18,1,2,2025-05-16 11:20:00
401,23.603123868835933,58.66704190790095,2025-04-05 11:51:00,37,1,1,2025-04-05 12:28:00
402,24.402552906679567,58.667619216288315,2025-05-27 11:10:00,29,2,2,2025-05-27 11:39:00
403,24.005252372447856,58.536671426933545,2025-06-29 09:05:00,22,1,2,2025-06-29 09:27:00
404,24.32645746610774,59.23640201506564,2025-06-24 11:44:00,16,2,1,2025-06-24 12:00:00
405,23.82004960103061,59.16380452762181,2025-06-21 11:26:00,23,2,2,2025-06-21 11:49:00
406,24.395523228496202,58.97463087574982,2025-01-03 11:41:00,18,2,1,2025-01-03 11:59:00
407,23.889201678734164,59.344170448969194,2025-05-17 10:57:00,36,2,1,2025-05-17 11:33:00
408,23.510837651480298,59.30567015295005,2025-06-19 09:23:00,37,2,1,2025-06-19 10:00:00
409,24.405381976419264,59.08535436439675,2025-05-01 11:07:00,32,1,2,2025-05-01 11:39:00
410,23.591286676786133,59.368271280513255,2025-01-08 10:32:00,34,1,1,2025-01-08 11:06:00
411,23.819313637590415,58.705841210036766,2025-04-20 10:17:00,37,1,1,2025-04-20 10:54:00
412,24.450061967050804,58.611919619397725,2025-05-19 11:30:00,28,2,2,2025-05-19 11:58:00
413,24.450607146937557,58.76974961151699,2025-04-30 09:34:00,24,2,1,2025-04-30 09:58:00
414,24.073437888123287,58.55708685608931,2025-03-10 09:22:00,29,2,2,2025-03-10 09:51:00
415,24.1318372121698,59.03116952800103,2025-04-06 11:10:00,23,2,2,2025-04-06 11:33:00
416,23.94844552197832,59.43660569229496,2025-01-31 11:07:00,33,1,2,2025-01-31 11:40:00
417,23.793210771698064,58.53934354066851,2025-02-27 11:49:00,15,1,2,2025-02-27 12:04:00
418,23.828664545369914,58.622109914010025,2025-02-08 09:22:00,30,2,1,2025-02-08 09:52:00
419,24.17251845607704,58.95219902828344,2025-01-20 10:37:00,38,2,1,2025-01-20 11:15:00
420,24.25237452943768,59.4338750175279,2025-01-25 10:22:00,13,2,1,2025-01-25 10:35:00
421,24.29157904372585,58.81615610497675,2025-06-24 10:36:00,17,1,1,2025-06-24 10:53:00
422,24.289618142794552,59.007234808688395,2025-06-11 11:59:00,26,1,1,2025-06-11 12:25:00
423,23.59120610304869,58.54157285905039,2025-01-25 11:46:00,39,1,2,2025-01-25 12:25:00
424,23.994420304702583,58.64834320096209,2025-06-19 09:28:00,18,2,1,2025-06-19 09:46:00
425,23.557558760016644,59.48663012295885,2025-05-03 10:47:00,10,2,1,2025-05-03 10:57:00
426,24.049528882323735,59.46511869643604,2025-05-06 10:38:00,33,1,1,2025-05-06 11:11:00
427,23.94153050137338,58.50493998093441,2025-02-20 11:23:00,29,2,2,2025-02-20 11:52:00
428,24.3877041827583,59.45181178542324,2025-05-04 09:08:00,34,1,2,2025-05-04 09:42:00
429,23.85091501255208,59.1391199378155,2025-02-23 10:27:00,23,2,1,2025-02-23 10:50:00
430,23.617067016427605,59.367918294520024,2025-03-25 11:00:00,20,1,2,2025-03-25 11:20:00
431,23.642991682052838,58.95473985563386,2025-01-08 11:58:00,30,2,1,2025-01-08 12:28:00
432,24.26151063171747,59.01559602857925,2025-01-23 11:28:00,12,1,1,2025-01-23 11:40:00
433,24.11821806331626,58.98884658025692,2025-04-06 10:03:00,18,1,2,2025-04-06 10:21:00
434,23.60112267612279,59.1668642575461,2025-03-26 10:36:00,36,1,2,2025-03-26 11:12:00
435,23.584106806115,58.639651254756316,2025-03-18 09:12:00,23,1,1,2025-03-18 09:35:00
436,24.20096913145912,58.529973589872675,2025-06-22 10:16:00,39,1,1,2025-06-22 10:55:00
437,23.572763006364195,58.80792994159119,2025-06-04 09:22:00,18,1,2,2025-06-04 09:40:00
438,24.321860059290355,59.20468076273664,2025-03-03 12:00:00,13,2,1,2025-03-03 12:13:00
439,24.206242227156498,58.70185345212295,2025-03-11 09:19:00,36,2,2,2025-03-11 09:55:00
440,23.5813487806419,59.17343243332492,2025-06-18 10:34:00,13,2,1,2025-06-18 10:47:00
441,23.584837714085193,59.46991204610727,2025-05-15 09:46:00,37,1,2,2025-05-15 10:23:00
442,24.486639578501176,58.59390071578942,2025-05-15 10:37:00,17,1,1,2025-05-15 10:54:00
443,23.87427079575612,59.17260211822513,2025-02-20 11:55:00,11,2,1,2025-02-20 12:06:00
444,23.870642147066892,58.94375021930457,2025-04-26 11:51:00,18,1,2,2025-04-26 12:09:00
445,24.312799567257503,59.3681422543775,2025-05-23 10:49:00,38,1,1,2025-05-23 11:27:00
446,24.44724857738386,58.677149789447384,2025-02-22 11:26:00,23,1,1,2025-02-22 11:49:00
447,24.486001063822872,59.192625952226166,2025-03-19 09:35:00,31,1,2,2025-03-19 10:06:00
448,24.253378185258942,59.33811528964811,2025-02-22 10:08:00,18,1,1,2025-02-22 10:26:00
449,23.876259585530917,59.444614219474026,2025-01-08 10:22:00,33,2,1,2025-01-08 10:55:00
450,23.58350071669867,59.18324802828965,2025-01-07 10:01:00,32,2,1,2025-01-07 10:33:00
451,24.277146915927435,58.99717476400843,2025-02-15 11:17:00,25,2,2,2025-02-15 11:42:00
452,24.058404249735805,59.117847240201215,2025-05-10 09:56:00,38,2,2,2025-05-10 10:34:00
453,23.924222009246975,59.36890498447872,2025-05-17 11:52:00,39,2,2,2025-05-17 12:31:00
454,24.406354385094737,59.07060974663883,2025-03-24 11:18:00,26,1,1,2025-03-24 11:44:00
455,23.611197482306153,58.530387059696835,2025-05-18 11:20:00,25,1,1,2025-05-18 11:45:00
456,23.99262510429086,59.43094869550698,2025-03-12 09:24:00,39,1,1,2025-03-12 10:03:00
457,23.511353644767418,59.18952675103156,2025-05-23 10:26:00,21,1,1,2025-05-23 10:47:00
458,23.968660641994127,59.17651338577725,2025-03-14 11:15:00,12,2,2,2025-03-14 11:27:00
459,23.556303275681838,58.715675152397715,2025-04-22 11:44:00,20,2,1,2025-04-22 12:04:00
460,23.61881791626807,59.158885470232654,2025-05-14 11:34:00,23,2,1,2025-05-14 11:57:00
461,23.617526246777103,58.893864405654156,2025-03-09 11:55:00,27,1,1,2025-03-09 12:22:00
462,24.149210302116064,59.151232977041495,2025-01-02 10:54:00,30,2,2,2025-01-02 11:24:00
463,24.246044879265423,58.60659303030799,2025-02-22 11:13:00,30,1,1,2025-02-22 11:43:00
464,24.08336876509716,59.157845304603036,2025-03-26 11:18:00,14,2,1,2025-03-26 11:32:00
465,24.46217254847454,59.499413725770665,2025-05-23 09:12:00,25,2,1,2025-05-23 09:37:00
466,23.874870579523705,58.548212038860555,2025-02-01 11:30:00,29,1,1,2025-02-01 11:59:00
467,23.785712086281862,59.47717418422132,2025-04-19 11:26:00,14,1,1,2025-04-19 11:40:00
468,24.36859912818946,58.90690796072287,2025-02-04 10:36:00,12,2,2,2025-02-04 10:48:00
469,23.723595838519454,59.37075345033726,2025-05-16 09:05:00,21,2,1,2025-05-16 09:26:00
470,24.46322253944061,59.282385484058274,2025-01-30 09:25:00,10,1,1,2025-01-30 09:35:00
471,23.512154474689815,59.06701626098667,2025-05-30 09:15:00,30,2,1,2025-05-30 09:45:00
472,24.46987882670764,59.23844920925133,2025-01-27 09:39:00,38,2,1,2025-01-27 10:17:00
473,23.543159911950575,59.37851556130135,2025-01-11 10:02:00,18,1,1,2025-01-11 10:20:00
474,24.39114311369807,58.904140321651035,2025-04-14 11:36:00,38,2,1,2025-04-14 12:14:00
475,24.0277011090863,58.827033161563236,2025-06-09 11:32:00,18,1,1,2025-06-09 11:50:00
476,24.4929647961193,59.167593385563585,2025-01-13 10:25:00,13,2,1,2025-01-13 10:38:00
477,23.5737965647354,59.30784594194126,2025-05-26 11:48:00,12,1,1,2025-05-26 12:00:00
478,24.05385428440132,59.26228513477662,2025-02-08 09:40:00,26,2,1,2025-02-08 10:06:00
479,24.4693025356191,59.297813648858636,2025-03-13 10:41:00,11,1,2,2025-03-13 10:52:00
480,24.02309784417015,58.93558331481293,2025-06-03 11:16:00,33,2,2,2025-06-03 11:49:00
481,24.129398638135264,59.31783421617502,2025-05-15 10:53:00,10,1,2,2025-05-15 11:03:00
482,24.19574868898462,58.62020905537061,2025-06-16 10:09:00,17,2,2,2025-06-16 10:26:00
483,23.954541064767774,59.04448909796085,2025-01-23 11:59:00,22,2,1,2025-01-23 12:21:00
484,24.127558080084064,58.505758660498124,2025-04-26 10:12:00,32,2,2,2025-04-26 10:44:00
485,24.0843143119231,58.82458582990027,2025-02-06 11:20:00,24,2,2,2025-02-06 11:44:00
486,24.401158010490988,58.8664615348714,2025-02-25 09:55:00,17,2,1,2025-02-25 10:12:00
487,23.545446380341456,58.89617269160926,2025-04-07 10:18:00,21,2,2,2025-04-07 10:39:00
488,23.78096318959223,59.19546720668986,2025-01-23 10:40:00,31,2,2,2025-01-23 11:11:00
489,24.450411484076557,58.88855810127035,2025-06-15 11:41:00,21,2,1,2025-06-15 12:02:00
490,24.390263783890916,58.94869362262253,2025-02-13 11:36:00,23,2,1,2025-02-13 11:59:00
491,23.955656752785714,58.737544130874326,2025-05-06 09:51:00,24,1,1,2025-05-06 10:15:00
492,24.120132597801536,58.87325179162934,2025-04-23 11:33:00,24,1,2,2025-04-23 11:57:00
493,23.777381182981134,58.727269627263155,2025-03-22 11:47:00,18,2,2,2025-03-22 12:05:00
494,23.68812115972376,58.573195923768445,2025-05-01 11:56:00,28,1,1,2025-05-01 12:24:00
495,23.963698404939983,59.10344859338138,2025-06-09 09:39:00,35,2,1,2025-06-09 10:14:00
496,23.853352228026054,59.16821279855502,2025-06-05 09:24:00,29,2,2,2025-06-05 09:53:00
497,24.08365611185087,59.11949034600961,2025-04-08 09:34:00,38,1,1,2025-04-08 10:12:00
498,23.577734636964983,58.96349404380057,2025-05-15 11:05:00,31,2,2,2025-05-15 11:36:00
499,24.474394807666165,58.87978578017923,2025-02-03 10:34:00,17,2,1,2025-02-03 10:51:00
500,24.486210744479603,59.36333364957183,2025-05-17 09:55:00,30,1,1,2025-05-17 10:25:00
501,24.198161714019744,59.019081785136216,2025-05-30 10:06:00,28,1,2,2025-05-30 10:34:00
502,24.036096366344122,58.97918187762973,2025-03-07 09:56:00,15,2,1,2025-03-07 10:11:00
503,23.809527616286328,58.52564206580644,2025-03-08 09:52:00,29,1,1,2025-03-08 10:21:00
504,24.313795019706948,58.841247827626155,2025-04-26 11:39:00,34,1,1,2025-04-26 12:13:00
505,24.184731172553878,58.880195618785855,2025-03-23 09:47:00,38,2,2,2025-03-23 10:25:00
506,23.66261693934489,58.8988227808969,2025-05-12 09:23:00,28,1,1,2025-05-12 09:51:00
507,24.410927184493843,59.080172369227334,2025-02-11 09:36:00,13,1,1,2025-02-11 09:49:00
508,24.32253724292317,59.033602546726875,2025-05-23 09:33:00,32,2,1,2025-05-23 10:05:00
509,24.449799913291923,59.107905092793445,2025-02-12 11:54:00,16,1,1,2025-02-12 12:10:00
510,24.22571950838836,59.26488326154213,2025-05-11 09:25:00,37,1,1,2025-05-11 10:02:00
511,24.11341519593579,59.312985738716094,2025-04-29 10:37:00,37,2,1,2025-04-29 11:14:00
512,23.91824303629062,59.2181230762265,2025-05-30 10:28:00,13,2,2,2025-05-30 10:41:00
513,24.432728483354012,59.45552369595494,2025-03-04 10:20:00,31,2,2,2025-03-04 10:51:00
514,24.36606388950041,58.51823258267636,2025-05-13 09:29:00,21,1,1,2025-05-13 09:50:00
515,23.545218670106188,58.69577798568355,2025-02-08 09:52:00,22,2,2,2025-02-08 10:14:00
516,23.52636697449725,58.50756287497814,2025-01-07 09:42:00,12,2,2,2025-01-07 09:54:00
517,23.87646336687805,59.147474714154605,2025-01-14 09:17:00,31,1,1,2025-01-14 09:48:00
518,24.310553330781833,59.39803054894999,2025-06-08 10:14:00,21,2,2,2025-06-08 10:35:00
519,24.487276129314946,58.743482296576296,2025-01-17 09:42:00,11,2,2,2025-01-17 09:53:00
520,23.65041689110353,59.42703454479631,2025-06-10 11:14:00,33,2,2,2025-06-10 11:47:00
521,24.094130715352136,58.56026739028956,2025-04-03 09:19:00,11,2,2,2025-04-03 09:30:00
522,23.880890856631023,59.434436026805514,2025-01-21 09:46:00,36,1,2,2025-01-21 10:22:00
523,24.469914397814602,58.85162268723963,2025-04-19 11:51:00,32,2,2,2025-04-19 12:23:00
524,24.342118923135708,58.601420828449214,2025-01-11 11:02:00,18,2,2,2025-01-11 11:20:00
525,24.338328704711138,58.985871759186324,2025-06-23 10:09:00,10,1,2,2025-06-23 10:19:00
526,23.96869315979497,58.75677656772051,2025-05-27 10:21:00,17,2,1,2025-05-27 10:38:00
527,23.914819502337664,58.784872901961926,2025-06-24 11:51:00,32,1,1,2025-06-24 12:23:00
528,23.773407071930706,58.807289964926284,2025-01-25 09:56:00,15,1,2,2025-01-25 10:11:00
529,23.556375496650926,59.30302589783266,2025-03-05 11:52:00,15,1,2,2025-03-05 12:07:00
530,24.364722376255052,59.03916127667525,2025-04-02 09:40:00,31,2,1,2025-04-02 10:11:00
531,24.312901009130076,58.811307699156,2025-04-28 10:08:00,34,1,2,2025-04-28 10:42:00
532,24.49971767328613,59.11033378331092,2025-03-25 09:39:00,27,1,2,2025-03-25 10:06:00
533,24.496636837073904,59.216150674223194,2025-04-02 09:30:00,26,1,1,2025-04-02 09:56:00
534,24.05543170560263,58.772624000733536,2025-05-09 11:30:00,38,2,1,2025-05-09 12:08:00
535,24.26898741518051,58.913549101525355,2025-01-19 11:22:00,21,2,1,2025-01-19 11:43:00
536,24.444765729882427,58.62188609333695,2025-01-22 09:10:00,15,2,2,2025-01-22 09:25:00
537,24.34964739067741,58.68114934953468,2025-01-12 10:57:00,35,2,2,2025-01-12 11:32:00
538,23.7473481017432,59.181117853964984,2025-04-09 09:18:00,36,2,1,2025-04-09 09:54:00
539,23.950544135310093,58.681438347695625,2025-03-30 10:55:00,17,2,1,2025-03-30 11:12:00
540,23.629159415151495,59.02516338366706,2025-01-23 10:32:00,28,2,2,2025-01-23 11:00:00
541,24.45405102725872,59.209046261722435,2025-04-15 11:51:00,37,1,1,2025-04-15 12:28:00
542,24.10617463445088,58.606876923094745,2025-02-16 10:48:00,19,1,2,2025-02-16 11:07:00
543,23.728642805503462,59.0673122196289,2025-05-05 10:21:00,10,1,2,2025-05-05 10:31:00
544,24.171700684405856,58.75656278370136,2025-01-01 11:26:00,34,1,1,2025-01-01 12:00:00
545,24.118128240457896,59.46292687523758,2025-05-21 11:54:00,38,2,1,2025-05-21 12:32:00
546,23.85816271803284,58.983545646719925,2025-05-14 09:00:00,22,1,2,2025-05-14 09:22:00
547,23.61355759219963,59.305992549775155,2025-01-29 09:58:00,26,1,1,2025-01-29 10:24:00
548,24.1715731955928,59.05022654215626,2025-03-12 11:41:00,12,1,1,2025-03-12 11:53:00
549,24.020307700903793,58.543412532854816,2025-01-08 10:52:00,17,1,1,2025-01-08 11:09:00
550,24.272318391735638,59.133151375594025,2025-03-22 09:07:00,23,2,1,2025-03-22 09:30:00
551,24.020163501111995,59.45140334220666,2025-01-21 11:13:00,12,2,2,2025-01-21 11:25:00
552,24.35218150031854,59.10161182014633,2025-01-21 11:26:00,25,2,2,2025-01-21 11:51:00
553,24.051906838774485,59.31918885942679,2025-01-21 10:44:00,22,1,2,2025-01-21 11:06:00
554,24.060937971535385,59.384206463348406,2025-02-21 09:32:00,29,2,2,2025-02-21 10:01:00
555,24.376653602658344,58.728079771948934,2025-04-21 11:01:00,33,1,1,2025-04-21 11:34:00
